row,column,coefficient,observation,variance
2791,463,-4.115903852,4.92E-05,0.0001
2795,463,4.115903852,2.75E-05,0.0001
4461,463,1,1.242082911,0.0001
1933,464,10.85187195,1.242281006,0.0001
2791,464,-10.85187195,1.242219866,0.0001
2796,464,10.85187195,0.603785917,0.0001
4462,464,1,-0.220326399,0.0001
1934,465,5.357621216,-0.000189712,0.0001
2791,465,-5.357621216,-0.03813033,0.0001
2797,465,5.357621216,4.16E-05,0.0001
4463,465,1,1.276394533,0.0001
1935,466,3.396508389,-0.05972283,0.0001
2791,466,-3.396508389,0.74873039,0.0001
2798,466,3.396508389,-0.121675735,0.0001
4464,466,1,-0.68654346,0.0001
2791,467,-4.727908846,-6.53E-05,0.0001
2799,467,4.727908846,9.60E-05,0.0001
4465,467,1,1.867535529,0.0001
2791,468,-4.449388209,-9.69E-05,0.0001
4466,468,1,-6.98E-05,0.0001
323,469,14.13427562,0.562578916,0.0001
358,469,-15.4822728,-6.53E-05,0.0001
359,469,-15.4822728,-9.50E-05,0.0001
387,469,-16,0.000177569,0.0001
2753,469,-14.13427562,1.499969855,0.0001
2800,469,77.09882121,-0.000171504,0.0001
2850,469,-32,0.904606643,0.0001
4467,469,1,-6.53E-05,0.0001
388,470,129.3661061,0.000123112,0.0001
389,470,-71.78750897,-0.120782667,0.0001
390,470,-71.78750897,-0.085244484,0.0001
391,470,-77.7000777,-0.094301253,0.0001
392,470,-77.7000777,-0.752592883,0.0001
2801,470,506.0413571,-0.393376885,0.0001
2834,470,-143.5750179,-9.51E-05,0.0001
2849,470,-233.1002331,0.530205428,0.0001
4468,470,1,-0.235290082,0.0001
314,471,-62.5,0.629993558,0.0001
393,471,-12.47972045,0.000107116,0.0001
394,471,-11.09754744,0.560831121,0.0001
2751,471,-62.5,0.561003641,0.0001
2802,471,86.0772679,-0.983051055,0.0001
2855,471,-12.47972045,-0.095799711,0.0001
2874,471,-11.09754744,-0.000125094,0.0001
4469,471,1,0.000210497,0.0001
395,472,-37.70739065,0.297069045,0.0001
396,472,-37.70739065,0.000208915,0.0001
397,472,23.07337333,1.477636728,0.0001
398,472,23.07337333,-0.912661829,0.0001
2803,472,121.561528,-0.09955468,0.0001
2852,472,-46.14674665,1.012509333,0.0001
4470,472,1,-0.02814953,0.0001
270,473,18.4706317,0.948886604,0.0001
2728,473,-36.94126339,-0.921527584,0.0001
2776,473,-18.00180018,0.8550123,0.0001
2804,473,61.9892868,-0.095669892,0.0001
4471,473,1,7.31E-06,0.0001
360,474,-24.89419965,8.31E-06,0.0001
361,474,-24.89419965,0.000120774,0.0001
399,474,-32.16468318,-0.469584559,0.0001
1936,474,-11.27268628,0.759049976,0.0001
1937,474,-11.27268628,-0.109325718,0.0001
2805,474,104.498455,-0.149343449,0.0001
2806,474,-22.54537256,-0.002218735,0.0001
2829,474,-32.16468318,0.686225775,0.0001
4472,474,1,-0.070725567,0.0001
1936,475,11.27268628,-0.055419025,0.0001
1937,475,11.27268628,-0.120401034,0.0001
2805,475,-22.54537256,-0.010158416,0.0001
2806,475,22.54537256,-1.272791738,0.0001
4473,475,1,8.82E-06,0.0001
371,476,24.93765586,-1.641513695,0.0001
384,476,-10.42535446,-0.027520775,0.0001
2777,476,-24.93765586,-1.836524686,0.0001
2789,476,-10.42535446,-0.324979372,0.0001
4474,476,1,-0.000111571,0.0001
286,477,15.59332606,1.512031059,0.0001
338,477,51.94805195,-0.160559633,0.0001
339,477,51.94805195,-0.923404039,0.0001
363,477,-48.94762604,-0.000176509,0.0001
364,477,-48.94762604,-1.598166861,0.0001
2737,477,-15.59332606,-0.89570504,0.0001
2757,477,-103.8961039,-0.071325536,0.0001
2774,477,-97.89525208,-0.055632168,0.0001
2807,477,217.384682,-0.050423763,0.0001
4475,477,1,-0.00019247,0.0001
353,478,57.20823799,-1.11E-05,0.0001
354,478,57.20823799,4.088424797,0.0001
2769,478,-114.416476,-0.651262073,0.0001
2851,478,-27.93296089,-2.33E-05,0.0001
4476,478,1,4.605749695,0.0001
351,479,-20.03606492,-0.027358909,0.0001
400,479,47.01457452,-1.262531272,0.0001
2767,479,-20.03606492,-0.350798254,0.0001
2808,479,67.05063943,-0.287192305,0.0001
2840,479,-47.01457452,-0.833122981,0.0001
4477,479,1,1.73E-06,0.0001
401,480,8.351428094,-1.31E-05,0.0001
2789,480,-13.92951665,-2.151838129,0.0001
2852,480,-8.351428094,-0.024683819,0.0001
4478,480,1,-1.58E-05,0.0001
402,481,-26.04166667,0.284739907,0.0001
2775,481,-42.33700254,0.274828075,0.0001
2809,481,68.37866921,-7.98E-05,0.0001
2864,481,-26.04166667,1.499904932,0.0001
4479,481,1,0.440813764,0.0001
403,482,-7.578053956,-0.001065535,0.0001
404,482,-7.578053956,-0.055919252,0.0001
405,482,21.74385736,-0.177758103,0.0001
2810,482,58.64382263,-5.44E-05,0.0001
2818,482,-15.15610791,-0.000223422,0.0001
2827,482,-43.48771472,0.840736633,0.0001
4480,482,1,1.718607157,0.0001
272,483,30.72196621,1.247561397,0.0001
406,483,-40.8496732,0.468657871,0.0001
1938,483,-53.36179296,-1.915380095,0.0001
1939,483,-18.5013876,-1.594575706,0.0001
2729,483,-30.72196621,-0.279844537,0.0001
2811,483,-53.36179296,-2.814452219,0.0001
2812,483,-17.58705593,-8.10E-05,0.0001
2830,483,-40.8496732,-0.000180798,0.0001
4481,483,1,-6.96E-05,0.0001
274,484,8.801267383,1.758312565,0.0001
407,484,-61.88118812,-0.840911883,0.0001
408,484,-61.88118812,-1.712026838,0.0001
1938,484,53.36179296,-0.000109172,0.0001
2730,484,-8.801267383,3.76E-06,0.0001
2811,484,185.9254366,2.427402679,0.0001
2868,484,-123.7623762,2.427196047,0.0001
4482,484,1,2.427272224,0.0001
1939,485,18.5013876,-0.198853546,0.0001
4483,485,1,-2.125246736,0.0001
2812,486,17.58705593,-0.086104941,0.0001
4484,486,1,0.000149184,0.0001
2745,487,-50.47955578,0.234258797,0.0001
2813,487,80.77563798,-6.63E-05,0.0001
4485,487,1,0.279264407,0.0001
409,488,-7.116931179,0.279193128,0.0001
2814,488,19.02878347,0.279299134,0.0001
2832,488,-7.116931179,7.35E-05,0.0001
4486,488,1,0.27924675,0.0001
340,489,-18.42299189,-0.151680674,0.0001
341,489,-55.43237251,-0.506092779,0.0001
410,489,-5.966587112,-1.281418221,0.0001
2758,489,-18.42299189,-0.241670411,0.0001
2759,489,-55.43237251,-1.898947986,0.0001
2845,489,-5.966587112,-0.000144553,0.0001
4487,489,1,1.350033591,0.0001
377,490,51.30836326,-1.183412691,0.0001
388,490,-129.3661061,-1.108472823,0.0001
2782,490,-51.30836326,-1.040679988,0.0001
2801,490,-129.3661061,-0.055854813,0.0001
4488,490,1,-0.000107024,0.0001
2815,491,33.0456796,1.237547681,0.0001
4489,491,1,-0.188967999,0.0001
277,492,-47.82400765,-0.138769894,0.0001
287,492,-56.05381166,-0.040908893,0.0001
411,492,45.80852038,-1.461015537,0.0001
412,492,45.80852038,-0.905108264,0.0001
2732,492,-47.82400765,-0.243645838,0.0001
2737,492,-56.05381166,-0.044865598,0.0001
2816,492,195.4948601,-0.87296581,0.0001
2841,492,-91.61704077,-0.185067964,0.0001
4490,492,1,9.80E-05,0.0001
293,493,-29.18855809,-0.33100123,0.0001
298,493,-27.95638803,0.102138504,0.0001
2740,493,-29.18855809,-0.000137503,0.0001
2817,493,67.32202733,-0.000170376,0.0001
2858,493,-10.17708121,-0.000132686,0.0001
4491,493,1,1.410036226,0.0001
403,494,7.578053956,-0.498627895,0.0001
404,494,7.578053956,0.000192487,0.0001
413,494,-7.575183698,-1.936343376,0.0001
414,494,-7.575183698,-0.146302875,0.0001
2810,494,-15.15610791,-0.613578485,0.0001
2818,494,30.30647531,-0.125305948,0.0001
4492,494,1,8.79E-05,0.0001
2754,495,-10.70549192,-3.62E-05,0.0001
2819,495,23.42005009,2.124032678,0.0001
3466,495,-12.71455817,-0.263091235,0.0001
4493,495,1,-0.194541256,0.0001
395,496,37.70739065,-1.080259484,0.0001
396,496,37.70739065,-1.046748806,0.0001
415,496,-27.47252747,-7.94E-06,0.0001
2803,496,-75.4147813,-0.361765567,0.0001
2871,496,-82.41758242,1.972281806,0.0001
4494,496,1,-0.020171943,0.0001
347,497,11.26633619,0.000139891,0.0001
416,497,-7.926442613,1.50745516,0.0001
2820,497,19.1927788,-0.053060417,0.0001
4495,497,1,-0.088725736,0.0001
271,498,11.07665042,-0.276735569,0.0001
413,498,7.575183698,-0.35855424,0.0001
414,498,7.575183698,-1.676291045,0.0001
2728,498,-11.07665042,-0.120458274,0.0001
2818,498,-15.1503674,-0.191506111,0.0001
4496,498,1,-0.031666999,0.0001
2821,499,18.16779825,1.124827567,0.0001
4497,499,1,-0.199138879,0.0001
2821,500,-11.10864252,-0.107589354,0.0001
2857,500,-12.63264275,1.500635235,0.0001
4498,500,1,-0.226789524,0.0001
288,501,-8.385041087,1.522453286,0.0001
304,501,16.73920321,-2.77E-05,0.0001
417,501,18.93580761,-0.378436722,0.0001
1940,501,-59.55926147,-0.370459434,0.0001
1941,501,-59.55926147,-0.150612085,0.0001
1942,501,-13.96843135,-0.029748929,0.0001
1943,501,-6.783800285,-0.298980296,0.0001
1944,501,-7.135721421,-1.324704908,0.0001
1945,501,-5.432125591,-0.464486012,0.0001
1946,501,-12.43162606,11.44044674,0.0001
2738,501,-8.385041087,-1.782326774,0.0001
2744,501,-16.73920321,0.69007758,0.0001
2822,501,235.5118851,-2.79E-05,0.0001
2823,501,-119.1185229,-5.72E-05,0.0001
2824,501,-6.783800285,-1.136376768,0.0001
2825,501,-26.58160553,-0.116899867,0.0001
3495,501,-18.93580761,-0.08940337,0.0001
4499,501,1,-1.001883746,0.0001
321,502,6.495193557,-0.720405441,0.0001
418,502,12.01345507,-0.076049141,0.0001
419,502,-12.50938204,-0.626929368,0.0001
1940,502,59.55926147,-1.338496075,0.0001
1941,502,59.55926147,-0.076496187,0.0001
2752,502,-6.495193557,-0.813088244,0.0001
2822,502,-119.1185229,-0.193304703,0.0001
2823,502,150.1365536,-3.34E-05,0.0001
4500,502,1,-1.811431649,0.0001
1942,503,13.96843135,-8.83E-05,0.0001
2822,503,-13.96843135,-0.000186724,0.0001
4501,503,1,0.900061541,0.0001
1943,504,6.783800285,-5.74E-05,0.0001
2822,504,-6.783800285,-1.402480396,0.0001
2824,504,6.783800285,-4.21E-05,0.0001
4502,504,1,-0.509239778,0.0001
1944,505,7.135721421,-0.74440485,0.0001
2822,505,-7.135721421,-0.711037889,0.0001
4503,505,1,-0.741249,0.0001
1945,506,5.432125591,-0.093426899,0.0001
2822,506,-5.432125591,-0.127879465,0.0001
4504,506,1,-0.79610321,0.0001
1946,507,12.43162606,-0.423583422,0.0001
2822,507,-12.43162606,-0.471688809,0.0001
4505,507,1,-6.20E-05,0.0001
2822,508,-26.58160553,-0.553425461,0.0001
2825,508,26.58160553,0.937302031,0.0001
4506,508,1,0.937337904,0.0001
420,509,19.84914649,0.937407188,0.0001
421,509,19.9920032,0.937416428,0.0001
2814,509,-11.91185229,0.937406499,0.0001
2850,509,-19.9920032,0.937370705,0.0001
4507,509,1,-0.681160024,0.0001
381,510,22.84669865,-0.174855835,0.0001
422,510,34.0599455,0.000124531,0.0001
423,510,8.542627712,-0.771267602,0.0001
1947,510,-31.02699348,0.000159987,0.0001
1948,510,-35.85514521,-1.845374767,0.0001
2784,510,-22.84669865,-5.58E-07,0.0001
2826,510,132.3314106,-0.646103696,0.0001
2827,510,-31.02699348,0.844808885,0.0001
2828,510,-35.85514521,-1.527880827,0.0001
2835,510,-34.0599455,-0.211761295,0.0001
2873,510,-8.542627712,-1.84E-05,0.0001
4508,510,1,-0.404042064,0.0001
313,511,11.62115049,2.511645101,0.0001
405,511,-21.74385736,6.55E-05,0.0001
424,511,12.20405175,-2.12E-05,0.0001
1947,511,31.02699348,-0.437309457,0.0001
2810,511,-43.48771472,-0.770705814,0.0001
2826,511,-31.02699348,0.105899786,0.0001
2827,511,98.33991044,-2.54E-05,0.0001
2846,511,-12.20405175,4.370551256,0.0001
4509,511,1,4.370504229,0.0001
1948,512,35.85514521,4.370772039,0.0001
2826,512,-35.85514521,-0.740985547,0.0001
2828,512,35.85514521,-0.723421364,0.0001
4510,512,1,-0.088234256,0.0001
418,513,-12.01345507,-0.317863095,0.0001
2823,513,-12.01345507,9.84E-05,0.0001
2867,513,-8.729812309,-0.184970523,0.0001
4511,513,1,-0.664130813,0.0001
416,514,7.926442613,-0.381923529,0.0001
420,514,-19.84914649,-0.375979331,0.0001
2820,514,-7.926442613,-1.022123498,0.0001
4512,514,1,-4.32E-05,0.0001
352,515,-38.8048118,-0.512827374,0.0001
355,515,-25.4841998,-0.920473311,0.0001
356,515,-25.4841998,-0.041359016,0.0001
399,515,32.16468318,-2.94E-05,0.0001
2767,515,-77.60962359,-0.053251224,0.0001
2769,515,-50.96839959,-0.176168247,0.0001
2805,515,-32.16468318,-0.479817963,0.0001
2829,515,160.7427064,-0.026496999,0.0001
4513,515,1,-0.322323257,0.0001
406,516,40.8496732,-0.825457071,0.0001
425,516,39.90422985,-1.562156625,0.0001
426,516,39.90422985,0.000150767,0.0001
2778,516,-16.66666667,-2.344848986,0.0001
2830,516,218.6256126,-0.790121003,0.0001
2831,516,-81.30081301,4.25E-06,0.0001
2873,516,-79.8084597,-0.401210458,0.0001
4514,516,1,-0.539757111,0.0001
315,517,-14.59002043,-0.142577408,0.0001
316,517,-14.59002043,-0.21566233,0.0001
2750,517,-11.13585746,-0.569635493,0.0001
2751,517,-29.18004085,-0.177367259,0.0001
2830,517,-81.30081301,-1.415493635,0.0001
2831,517,121.6167113,-0.086527211,0.0001
4515,517,1,0.000120069,0.0001
409,518,7.116931179,-0.766545019,0.0001
427,518,5.288207298,6.26E-05,0.0001
2814,518,-7.116931179,-0.679098864,0.0001
2832,518,12.40513848,-1.732101252,0.0001
2857,518,-5.288207298,-0.038929093,0.0001
4516,518,1,-0.905150595,0.0001
295,519,15.24157903,-0.149047134,0.0001
428,519,-8.590327291,-0.99800503,0.0001
2741,519,-15.24157903,8.81E-05,0.0001
2833,519,42.74980265,-1.025455385,0.0001
2853,519,-8.590327291,-0.121552882,0.0001
2860,519,-18.91789633,-0.269635579,0.0001
4517,519,1,-0.276115694,0.0001
299,520,34.34065934,-1.050417883,0.0001
300,520,34.34065934,-0.863756808,0.0001
320,520,-16.82935039,-0.453896923,0.0001
389,520,71.78750897,-0.155368497,0.0001
390,520,71.78750897,-0.874399189,0.0001
2801,520,-143.5750179,-0.734310119,0.0001
2834,520,229.085687,-0.907553896,0.0001
4518,520,1,-1.081264209,0.0001
326,521,-12.56913022,-0.914384209,0.0001
327,521,-12.56913022,-0.053245379,0.0001
328,521,-12.56913022,-0.609778553,0.0001
382,521,-19.86886549,-0.15977446,0.0001
422,521,-34.0599455,-0.036855642,0.0001
429,521,15.78781181,-0.06208448,0.0001
1949,521,-11.95886152,-1.466257274,0.0001
1950,521,-62.03473945,-0.145383462,0.0001
2755,521,-37.70739065,-0.593411146,0.0001
2784,521,-19.86886549,-1.9965313,0.0001
2826,521,-34.0599455,-0.151537489,0.0001
2835,521,193.3764759,-2.62E-05,0.0001
2836,521,-23.91772303,-0.555301622,0.0001
2837,521,-62.03473945,1.261276976,0.0001
2842,521,-15.78781181,0.015801787,0.0001
4519,521,1,-1.256657769,0.0001
281,522,28.58776444,-0.010798101,0.0001
282,522,28.58776444,-0.74255415,0.0001
348,522,-16.09528408,-1.363572502,0.0001
349,522,-16.09528408,-1.186622852,0.0001
1949,522,11.95886152,-0.073068559,0.0001
2734,522,-57.17552887,-0.913916175,0.0001
2765,522,-32.19056816,-0.839530976,0.0001
2835,522,-23.91772303,-7.66E-05,0.0001
2836,522,113.2838201,-0.883706587,0.0001
4520,522,1,-1.782265305,0.0001
1950,523,62.03473945,-0.037998836,0.0001
2835,523,-62.03473945,-1.3908562,0.0001
2837,523,62.03473945,-0.80231566,0.0001
4521,523,1,-0.257239567,0.0001
318,524,-9.719117504,-0.249790723,0.0001
2838,524,45.63865773,-0.154068028,0.0001
4522,524,1,-0.648231769,0.0001
343,525,-42.88164666,-0.788207067,0.0001
344,525,-42.88164666,-0.033782539,0.0001
376,525,17.28309713,-0.075750796,0.0001
430,525,-37.5798572,-0.000174681,0.0001
2779,525,-17.28309713,-1.3478746,0.0001
2839,525,140.6262476,-0.590236649,0.0001
2845,525,-37.5798572,-0.55273508,0.0001
4523,525,1,2.27E-05,0.0001
372,526,-35.97122302,-0.243146169,0.0001
385,526,40.60089322,-0.663651952,0.0001
400,526,-47.01457452,-0.047991749,0.0001
2808,526,-47.01457452,-0.086420325,0.0001
2840,526,123.5866908,-1.470083895,0.0001
4524,526,1,3.47E-05,0.0001
379,527,-43.32755633,-3.22E-05,0.0001
380,527,-43.32755633,2.071162967,0.0001
411,527,-45.80852038,-0.035992975,0.0001
412,527,-45.80852038,-0.396493219,0.0001
2783,527,-86.65511265,-0.069085997,0.0001
2816,527,-91.61704077,-0.338972436,0.0001
2841,527,178.2721534,-0.921100909,0.0001
4525,527,1,-1.021161031,0.0001
429,528,-15.78781181,-0.199723892,0.0001
1951,528,-39.82477101,-0.665772748,0.0001
1952,528,-39.82477101,-1.003196213,0.0001
1953,528,-6.637461835,-0.133461547,0.0001
2768,528,-77.7000777,-0.912728185,0.0001
2835,528,-15.78781181,-0.331511132,0.0001
2842,528,255.0278717,-0.34789115,0.0001
2843,528,-79.64954202,-0.130582829,0.0001
2844,528,-41.33939644,-0.054919579,0.0001
4526,528,1,-0.811818552,0.0001
431,529,253.8071066,-0.439540767,0.0001
432,529,253.8071066,-0.663679545,0.0001
433,529,253.8071066,-0.499744802,0.0001
1951,529,39.82477101,-0.987578353,0.0001
1952,529,39.82477101,-1.426450574,0.0001
2842,529,-79.64954202,-0.203640503,0.0001
2843,529,1094.877968,-6.03E-05,0.0001
2849,529,-1015.228426,-1.21E-05,0.0001
4527,529,1,1.687516149,0.0001
2842,530,-41.33939644,0.000164026,0.0001
2844,530,41.33939644,5.89E-05,0.0001
4528,530,1,-2.08E-05,0.0001
2842,531,-16.86909582,1.124900527,0.0001
4529,531,1,-0.651257149,0.0001
2842,532,-17.04448611,-1.389732033,0.0001
4530,532,1,-0.032819088,0.0001
1953,533,6.637461835,-1.010095037,0.0001
2842,533,-6.637461835,-1.650879212,0.0001
4531,533,1,-1.231144993,0.0001
410,534,5.966587112,-0.807846522,0.0001
430,534,37.5798572,-1.266838937,0.0001
2839,534,-37.5798572,-0.82940558,0.0001
2845,534,43.54644431,-0.09435638,0.0001
4532,534,1,-0.012934422,0.0001
283,535,49.21259843,-0.09217182,0.0001
424,535,-12.20405175,12.11624679,0.0001
1954,535,-10.86248099,10.24012448,0.0001
1955,535,-10.86248099,-0.121170154,0.0001
2734,535,-98.42519685,-1.361145801,0.0001
2827,535,-12.20405175,-0.393134006,0.0001
2846,535,132.3542106,-0.869504841,0.0001
2847,535,-21.72496198,-0.224165764,0.0001
4533,535,1,-0.099865333,0.0001
1954,536,10.86248099,-0.188196825,0.0001
1955,536,10.86248099,-1.159882414,0.0001
2846,536,-21.72496198,-0.118706793,0.0001
2847,536,21.72496198,-0.047412625,0.0001
4534,536,1,-0.105421277,0.0001
301,537,-23.26122354,-1.047969327,0.0001
434,537,-15.72574304,-0.506793939,0.0001
2848,537,38.98696658,-0.946482816,0.0001
2864,537,-15.72574304,2.669728027,0.0001
4535,537,1,5.28E-05,0.0001
373,538,-50.47955578,-0.446749235,0.0001
391,538,77.7000777,-0.101527523,0.0001
392,538,77.7000777,-1.867887322,0.0001
431,538,-253.8071066,-0.136166094,0.0001
432,538,-253.8071066,-0.697658529,0.0001
433,538,-253.8071066,-0.303258604,0.0001
2801,538,-233.1002331,-1.441699037,0.0001
2843,538,-1015.228426,-1.111645843,0.0001
2849,538,1349.287771,-2.79E-06,0.0001
4536,538,1,-1.023100741,0.0001
387,539,16,3.94E-05,0.0001
421,539,-19.9920032,1.146606115,0.0001
2800,539,-32,1.146759243,0.0001
2850,539,51.9920032,1.146709046,0.0001
4537,539,1,0.824713688,0.0001
435,540,-28.03476311,4.62445308,0.0001
2851,540,55.967724,4.624514187,0.0001
2858,540,-28.03476311,7.15E-05,0.0001
4538,540,1,-1.894120746,0.0001
285,541,-8.967001435,-1.435727467,0.0001
397,541,-23.07337333,-0.988406099,0.0001
398,541,-23.07337333,-0.409437801,0.0001
401,541,-8.351428094,-0.818296691,0.0001
2803,541,-46.14674665,-0.161330244,0.0001
2852,541,63.46517618,-0.119784407,0.0001
4539,541,1,-0.317360907,0.0001
436,542,-15.31628121,-1.762044501,0.0001
437,542,19.22337562,9.43E-06,0.0001
2813,542,-16.19170984,0.798703962,0.0001
3429,542,-15.31628121,-6.78E-05,0.0001
4540,542,1,0.798660747,0.0001
428,543,8.590327291,2.11E-05,0.0001
438,543,-9.594166747,2.832713115,0.0001
2833,543,-8.590327291,2.832809321,0.0001
2853,543,18.18449404,-0.040122181,0.0001
3557,543,-9.594166747,-0.13643176,0.0001
4541,543,1,-0.647757156,0.0001
439,544,-33.38898164,-0.263738356,0.0001
440,544,-20.55498458,-0.85120462,0.0001
2854,544,53.94396622,-1.081235526,0.0001
3280,544,-33.38898164,-0.239551449,0.0001
4542,544,1,-0.74149343,0.0001
393,545,12.47972045,-0.188022524,0.0001
441,545,-10.41883726,-0.802684263,0.0001
2802,545,-12.47972045,-0.800163522,0.0001
2855,545,22.89855771,-0.339299395,0.0001
4543,545,1,-0.386788557,0.0001
441,546,10.41883726,0.08392322,0.0001
1956,546,-8.869966294,2.075151362,0.0001
1957,546,-8.869966294,-0.947001786,0.0001
2821,546,-7.059155725,-0.331376648,0.0001
2855,546,-10.41883726,-0.913039588,0.0001
2856,546,-17.73993259,-0.186749305,0.0001
4544,546,1,-0.092458596,0.0001
1956,547,8.869966294,-0.608267867,0.0001
1957,547,8.869966294,0.000121805,0.0001
2856,547,17.73993259,-1.742802742,0.0001
4545,547,1,-0.418362371,0.0001
2754,548,-12.86173633,-0.77711937,0.0001
3458,548,-8.607333448,-0.056352281,0.0001
4546,548,1,-1.224204935,0.0001
427,549,-5.288207298,-1.67E-05,0.0001
2832,549,-5.288207298,-0.000136696,0.0001
2857,549,17.92085005,10.05218635,0.0001
4547,549,1,-0.338993524,0.0001
378,550,-11.16196004,0.103621934,0.0001
435,550,28.03476311,2.127341993,0.0001
2782,550,-11.16196004,2.127320489,0.0001
2817,550,-10.17708121,2.127473286,0.0001
2851,550,-28.03476311,2.127229767,0.0001
2858,550,49.37380436,2.127261705,0.0001
4548,550,1,-1.060110754,0.0001
383,551,-25.03755633,-0.690086053,0.0001
2768,551,-87.2600349,-0.397918231,0.0001
2784,551,-25.03755633,-1.569779308,0.0001
2859,551,136.8841771,-0.691072158,0.0001
2860,551,-10.74575543,-0.620946845,0.0001
3750,551,-13.84083045,-0.478385782,0.0001
4549,551,1,-0.680651832,0.0001
2833,552,-18.91789633,-1.647162,0.0001
2859,552,-10.74575543,-0.000185701,0.0001
2860,552,29.66365176,-0.798021187,0.0001
4550,552,1,0.635239645,0.0001
374,553,-13.79690949,0.635048291,0.0001
1958,553,-16.30257581,0.000121135,0.0001
2778,553,-13.79690949,-2.409553798,0.0001
2784,553,-50,-0.635507481,0.0001
2861,553,130.0994853,-0.777582255,0.0001
2862,553,-16.30257581,3.39E-05,0.0001
4551,553,1,-0.874785762,0.0001
442,554,-11.96458483,-7.46E-05,0.0001
443,554,22.1141088,-4.65E-05,0.0001
444,554,22.1141088,-0.074944814,0.0001
1958,554,16.30257581,-0.149477599,0.0001
2861,554,-16.30257581,-8.41E-05,0.0001
2862,554,84.45996307,-4.39E-05,0.0001
2869,554,-23.92916966,4.69E-05,0.0001
4552,554,1,-5.86E-05,0.0001
284,555,-7.34484025,1.242006509,0.0001
